common.name,latitude,longitude,observation.count
Belted Kingfisher,37.3908378,-106.8420786,2
Belted Kingfisher,37.392772,-107.840615,2
Belted Kingfisher,37.393209,-105.5310238,3
Belted Kingfisher,37.394344,-105.368222,1
Belted Kingfisher,37.3947475,-105.3861326,1
Belted Kingfisher,37.39609,-107.54824,15
Belted Kingfisher,37.3975982,-108.6181856,1
Belted Kingfisher,37.39804,-107.836229,1
Belted Kingfisher,37.399349,-107.833337,4
Belted Kingfisher,37.4011119,-108.2702548,2
Belted Kingfisher,37.401453,-105.759598,1
Belted Kingfisher,37.403977,-103.66346,12
Belted Kingfisher,37.4045788,-107.8353906,1
Belted Kingfisher,37.4060695,-108.5379612,7
Belted Kingfisher,37.4134122,-107.8292409,2
Belted Kingfisher,37.414627,-107.831223,1
Belted Kingfisher,37.4147091,-107.8318077,1
Belted Kingfisher,37.41536,-107.830284,2
Belted Kingfisher,37.4155153,-107.8301675,1
Belted Kingfisher,37.4160773,-107.1953973,1
Belted Kingfisher,37.417823,-107.829463,53
Belted Kingfisher,37.4179155,-107.8295016,30
Belted Kingfisher,37.4180003,-108.408208,1
Belted Kingfisher,37.4207127,-105.764617,3
Belted Kingfisher,37.4214353,-108.3839035,3
Belted Kingfisher,37.4218924,-107.1953197,2
Belted Kingfisher,37.4223533,-107.6703072,2
Belted Kingfisher,37.422647,-107.823039,2
Belted Kingfisher,37.423096,-107.822467,1
Belted Kingfisher,37.4231905,-108.3166927,1
Belted Kingfisher,37.4234439,-105.7693291,1
Belted Kingfisher,37.4243405,-107.5535184,1
Belted Kingfisher,37.4245945,-107.6711655,1
Belted Kingfisher,37.4266007,-107.8133063,1
Belted Kingfisher,37.429444,-107.191315,2
Belted Kingfisher,37.4333417,-107.5544093,5
Belted Kingfisher,37.438029,-104.785632,2
Belted Kingfisher,37.4385003,-105.8016819,6
Belted Kingfisher,37.4465543,-106.8840095,2
Belted Kingfisher,37.449079,-105.837592,1
Belted Kingfisher,37.45216,-107.54839,2
Belted Kingfisher,37.453856,-103.758858,3
Belted Kingfisher,37.4570434,-105.8536148,2
Belted Kingfisher,37.4581125,-105.8546157,18
Belted Kingfisher,37.4587973,-103.7669591,1
Belted Kingfisher,37.4613701,-106.5572025,1
Belted Kingfisher,37.464847,-103.761033,1
Belted Kingfisher,37.4678962,-106.7671108,1
Belted Kingfisher,37.47026,-108.5079503,1
Belted Kingfisher,37.4709622,-108.5065183,1
Belted Kingfisher,37.47102,-105.859453,1
Belted Kingfisher,37.4711119,-108.4997143,1
Belted Kingfisher,37.4711201,-108.5155731,12
Belted Kingfisher,37.4714527,-108.5018261,1
Belted Kingfisher,37.471569,-108.504056,1
Belted Kingfisher,37.4722746,-108.4993654,4
Belted Kingfisher,37.4731712,-108.4998932,1
Belted Kingfisher,37.4734198,-108.5040879,10
Belted Kingfisher,37.474577,-108.492365,3
Belted Kingfisher,37.474852,-108.45349,2
Belted Kingfisher,37.4756752,-108.4240082,1
Belted Kingfisher,37.4769697,-108.4851408,2
Belted Kingfisher,37.4770174,-108.4720774,2
Belted Kingfisher,37.4779914,-105.8759737,6
Belted Kingfisher,37.4804346,-103.5519581,4
Belted Kingfisher,37.4815134,-105.8674531,2
Belted Kingfisher,37.4875133,-102.3803992,30
Belted Kingfisher,37.4876656,-106.1308691,13
Belted Kingfisher,37.4898423,-108.6235428,5
Belted Kingfisher,37.490489,-106.254895,1
Belted Kingfisher,37.4913486,-105.8848038,1
Belted Kingfisher,37.4931112,-105.0020027,2
Belted Kingfisher,37.4956337,-106.7596223,2
Belted Kingfisher,37.500836,-107.424891,1
Belted Kingfisher,37.5034617,-104.9992561,3
Belted Kingfisher,37.5039336,-103.0700297,1
