common.name,latitude,longitude,observation.count
Belted Kingfisher,43.5669892,-72.3806102,1
Belted Kingfisher,43.567974,-72.98391,1
Belted Kingfisher,43.5685101,-72.5536104,1
Belted Kingfisher,43.5690956,-72.3814095,1
Belted Kingfisher,43.5694473,-72.382407,3
Belted Kingfisher,43.5703019,-73.3918905,2
Belted Kingfisher,43.5704462,-72.7622823,1
Belted Kingfisher,43.570505,-72.7622488,1
Belted Kingfisher,43.5705068,-72.7622604,1
Belted Kingfisher,43.5724759,-73.2105303,2
Belted Kingfisher,43.5749061,-73.3892689,21
Belted Kingfisher,43.5754609,-73.4089707,209
Belted Kingfisher,43.576057,-73.411653,1
Belted Kingfisher,43.5821835,-73.4212918,1
Belted Kingfisher,43.5823559,-73.1221301,2
Belted Kingfisher,43.5834788,-73.4263945,1
Belted Kingfisher,43.5848263,-72.6151443,2
Belted Kingfisher,43.5861419,-72.9159164,5
Belted Kingfisher,43.5870129,-72.6310412,1
Belted Kingfisher,43.5918226,-73.3823824,2
Belted Kingfisher,43.5923327,-73.381913,1
Belted Kingfisher,43.59291,-72.970283,1
Belted Kingfisher,43.593058,-73.0421734,7
Belted Kingfisher,43.5936892,-72.9932001,1
Belted Kingfisher,43.595249,-72.365709,1
Belted Kingfisher,43.595496,-73.3827194,3
Belted Kingfisher,43.5968473,-72.3814449,1
Belted Kingfisher,43.5972383,-73.3845091,4
Belted Kingfisher,43.5991411,-73.0506691,2
Belted Kingfisher,43.601056,-72.562683,1
Belted Kingfisher,43.601335,-72.351445,2
Belted Kingfisher,43.601735,-72.352256,1
Belted Kingfisher,43.603308,-72.35074,1
Belted Kingfisher,43.6042,-72.361,14
Belted Kingfisher,43.6044794,-73.0720854,12
Belted Kingfisher,43.604685,-73.0718868,4
Belted Kingfisher,43.6047118,-73.1856655,8
Belted Kingfisher,43.6047591,-73.1262016,1
Belted Kingfisher,43.6056913,-73.0759048,1
Belted Kingfisher,43.6060161,-72.7488789,3
Belted Kingfisher,43.6102592,-73.2726288,1
Belted Kingfisher,43.6120148,-73.2729077,2
Belted Kingfisher,43.6126342,-73.3768898,1
Belted Kingfisher,43.6129,-73.0593,535
Belted Kingfisher,43.6132663,-72.3884387,16
Belted Kingfisher,43.616228,-73.234004,1
Belted Kingfisher,43.6168887,-73.3729005,1
Belted Kingfisher,43.6172942,-72.9943077,11
Belted Kingfisher,43.618606,-73.232892,2
Belted Kingfisher,43.6192119,-72.9895377,1
Belted Kingfisher,43.619276,-72.756103,1
Belted Kingfisher,43.619399,-72.960497,1
Belted Kingfisher,43.6196114,-72.9575443,3
Belted Kingfisher,43.6204305,-72.3349285,1
