common.name,latitude,longitude,observation.count
Belted Kingfisher,37.946508,-107.884128,1
Belted Kingfisher,37.946685,-107.8760219,1
Belted Kingfisher,37.946693,-104.858912,1
Belted Kingfisher,37.9545845,-103.7837219,1
Belted Kingfisher,37.959545,-107.662399,2
Belted Kingfisher,37.9680364,-103.7048221,1
Belted Kingfisher,37.9701847,-107.2911072,9
Belted Kingfisher,37.9762741,-103.5442543,5
Belted Kingfisher,37.9820441,-105.0485229,1
Belted Kingfisher,37.9845428,-105.0562134,1
Belted Kingfisher,37.9871788,-102.6185596,1
Belted Kingfisher,38.0129352,-108.0532837,4
Belted Kingfisher,38.017415,-107.313972,1
Belted Kingfisher,38.0272616,-108.0937529,2
Belted Kingfisher,38.030988,-108.109933,4
Belted Kingfisher,38.0374109,-107.3129833,8
Belted Kingfisher,38.0397093,-103.4148216,1
Belted Kingfisher,38.0463506,-105.0026894,9
Belted Kingfisher,38.0485304,-107.3032951,1
Belted Kingfisher,38.04938,-102.188227,2
Belted Kingfisher,38.0531339,-103.6692667,17
Belted Kingfisher,38.057178,-102.114236,2
Belted Kingfisher,38.061554,-103.221365,2
Belted Kingfisher,38.0621149,-103.6238194,4
Belted Kingfisher,38.062419,-103.6786866,1
Belted Kingfisher,38.0627775,-103.6097217,53
Belted Kingfisher,38.0638109,-103.6808896,2
Belted Kingfisher,38.0643511,-103.6854994,2
Belted Kingfisher,38.0694008,-102.615097,23
Belted Kingfisher,38.0699265,-103.0538864,1
Belted Kingfisher,38.0726018,-102.9289096,1
Belted Kingfisher,38.07296,-103.01725,1
Belted Kingfisher,38.0729604,-103.0172539,13
Belted Kingfisher,38.0733658,-102.9348135,41
Belted Kingfisher,38.0737712,-102.9403496,2
Belted Kingfisher,38.0737937,-102.8370094,1
Belted Kingfisher,38.0740415,-102.9444695,4
Belted Kingfisher,38.074274,-102.931491,1
Belted Kingfisher,38.0755279,-102.6141071,1
Belted Kingfisher,38.077678,-102.63061,6
Belted Kingfisher,38.0821902,-104.7573869,15
Belted Kingfisher,38.084493,-103.506915,1
