common.name,latitude,longitude,observation.count
Belted Kingfisher,42.2136437,-122.3994541,3
Belted Kingfisher,42.213735,-122.716832,5
Belted Kingfisher,42.2138088,-122.7168575,1
Belted Kingfisher,42.2140293,-122.7170836,1
Belted Kingfisher,42.214124,-122.717157,1
Belted Kingfisher,42.214343,-122.7197957,1
Belted Kingfisher,42.214411,-122.718887,1
Belted Kingfisher,42.214424,-122.720028,1
Belted Kingfisher,42.2145828,-122.7104705,2
Belted Kingfisher,42.2147144,-122.7162798,19
Belted Kingfisher,42.2150172,-121.7895402,1
Belted Kingfisher,42.2151297,-122.7198815,211
Belted Kingfisher,42.2151654,-122.7199647,1
Belted Kingfisher,42.2158372,-121.788817,77
Belted Kingfisher,42.2159461,-121.7887366,1
Belted Kingfisher,42.2182934,-121.7892063,1
Belted Kingfisher,42.21861,-121.78863,1
Belted Kingfisher,42.2186735,-121.788522,53
Belted Kingfisher,42.218781,-121.789785,1
Belted Kingfisher,42.219011,-121.788584,1
Belted Kingfisher,42.2191522,-121.7862703,1
Belted Kingfisher,42.2193648,-121.7912149,1
Belted Kingfisher,42.219389,-121.791235,2
Belted Kingfisher,42.219504,-121.790985,1
Belted Kingfisher,42.2195711,-121.7911559,1
Belted Kingfisher,42.219805,-121.792099,1
Belted Kingfisher,42.2202024,-121.790226,1
Belted Kingfisher,42.2205711,-121.7927901,1
Belted Kingfisher,42.2207632,-123.0642128,56
Belted Kingfisher,42.220966,-121.73225,1
Belted Kingfisher,42.2219,-123.065049,1
Belted Kingfisher,42.222253,-124.127075,4
Belted Kingfisher,42.222887,-121.786928,3
Belted Kingfisher,42.2230024,-121.78693,1
Belted Kingfisher,42.224331,-121.7985535,5
Belted Kingfisher,42.22487,-121.78211,6
Belted Kingfisher,42.2278182,-121.7991543,202
Belted Kingfisher,42.228418,-121.798911,1
Belted Kingfisher,42.2314,-121.8098,29
Belted Kingfisher,42.2315706,-123.6602692,1
Belted Kingfisher,42.231838,-123.6606932,1
Belted Kingfisher,42.2320579,-121.797989,1
Belted Kingfisher,42.232067,-122.759557,1
Belted Kingfisher,42.2333,-123.26144,6
Belted Kingfisher,42.2334759,-123.6598456,2
Belted Kingfisher,42.2345945,-121.8106717,2
Belted Kingfisher,42.236198,-123.2596421,3
Belted Kingfisher,42.2362388,-121.7954636,1
Belted Kingfisher,42.236927,-123.61619,1
Belted Kingfisher,42.2377322,-121.8061495,2
Belted Kingfisher,42.237925,-121.8066262,2
Belted Kingfisher,42.238367,-121.807598,2
Belted Kingfisher,42.2383729,-121.815505,7
Belted Kingfisher,42.238438,-121.807665,6
Belted Kingfisher,42.238457,-121.807602,1
Belted Kingfisher,42.238517,-121.807624,6
Belted Kingfisher,42.23856,-121.807515,1
Belted Kingfisher,42.2387955,-121.8076711,2
Belted Kingfisher,42.2388442,-121.8075228,110
Belted Kingfisher,42.238874,-121.807517,1
Belted Kingfisher,42.2391937,-121.8349457,2
Belted Kingfisher,42.239821,-121.831409,1
Belted Kingfisher,42.2403864,-121.8085643,2
Belted Kingfisher,42.242354,-122.772078,1
Belted Kingfisher,42.2432604,-122.772131,56
Belted Kingfisher,42.244007,-121.8055701,1
Belted Kingfisher,42.244623,-122.774917,1
Belted Kingfisher,42.246123,-123.566224,1
Belted Kingfisher,42.2477898,-122.5097103,1
Belted Kingfisher,42.2484938,-122.234273,1
Belted Kingfisher,42.2495713,-121.848263,1
Belted Kingfisher,42.2525422,-122.7847344,1
Belted Kingfisher,42.2529813,-122.7390432,3
Belted Kingfisher,42.2537679,-122.3986504,2
Belted Kingfisher,42.25751,-123.58255,2
Belted Kingfisher,42.2583812,-120.3184891,2
Belted Kingfisher,42.25895,-122.4043429,2
Belted Kingfisher,42.2607878,-123.6910497,1
Belted Kingfisher,42.2615536,-122.4569836,1
Belted Kingfisher,42.2617532,-123.5779095,145
Belted Kingfisher,42.26303,-123.58219,1
Belted Kingfisher,42.26317,-123.58183,1
Belted Kingfisher,42.2632818,-120.8178815,1
Belted Kingfisher,42.264064,-124.385911,4
Belted Kingfisher,42.2640982,-118.6732864,1
Belted Kingfisher,42.26602,-124.377186,1
Belted Kingfisher,42.26674,-124.3979,4
Belted Kingfisher,42.266904,-123.195271,1
Belted Kingfisher,42.2691319,-122.8724027,4
Belted Kingfisher,42.26929,-124.399361,1
Belted Kingfisher,42.2694364,-120.850651,1
Belted Kingfisher,42.2696183,-120.5241368,2
Belted Kingfisher,42.27129,-124.39781,4
Belted Kingfisher,42.2717782,-124.3969738,12
Belted Kingfisher,42.2720614,-122.4312329,5
Belted Kingfisher,42.272296,-124.39631,1
Belted Kingfisher,42.2727221,-123.2680042,1
Belted Kingfisher,42.272876,-120.751727,2
Belted Kingfisher,42.272895,-122.8082657,3
Belted Kingfisher,42.2730147,-124.3917775,1
Belted Kingfisher,42.2730876,-124.367709,1
Belted Kingfisher,42.2730987,-123.2603046,8
Belted Kingfisher,42.274091,-124.37462,1
Belted Kingfisher,42.274391,-124.394546,1
Belted Kingfisher,42.27516,-121.8809222,1
Belted Kingfisher,42.2754882,-124.4052315,12
Belted Kingfisher,42.2758481,-118.2660413,1
Belted Kingfisher,42.275882,-121.882211,1
Belted Kingfisher,42.2767807,-121.8852443,2
Belted Kingfisher,42.2773228,-123.2398018,4
Belted Kingfisher,42.277797,-123.6455172,1
Belted Kingfisher,42.278985,-124.404938,2
Belted Kingfisher,42.2810138,-123.2220289,1
Belted Kingfisher,42.28163,-121.88338,3
Belted Kingfisher,42.2826226,-120.2069312,2
Belted Kingfisher,42.285151,-122.821386,1
Belted Kingfisher,42.285637,-121.9277383,14
Belted Kingfisher,42.286428,-123.215434,1
Belted Kingfisher,42.2867493,-124.4049846,1
Belted Kingfisher,42.2870432,-121.9228703,1
Belted Kingfisher,42.2878,-123.23023,1
Belted Kingfisher,42.288276,-123.2303596,40
Belted Kingfisher,42.28898,-123.231336,7
Belted Kingfisher,42.290865,-121.927495,1
Belted Kingfisher,42.291844,-121.928326,1
Belted Kingfisher,42.292372,-121.928742,2
Belted Kingfisher,42.293092,-123.238389,1
Belted Kingfisher,42.293713,-121.9434153,3
Belted Kingfisher,42.294443,-123.239202,3
Belted Kingfisher,42.2945959,-123.2391357,2
Belted Kingfisher,42.2948853,-122.8378214,3
Belted Kingfisher,42.2953879,-121.8783287,1
Belted Kingfisher,42.2954074,-123.2444233,45
Belted Kingfisher,42.2957863,-123.2339859,114
Belted Kingfisher,42.296011,-123.245182,2
Belted Kingfisher,42.297959,-122.840931,2
Belted Kingfisher,42.2982139,-122.8405648,6
Belted Kingfisher,42.2987176,-123.7602717,4
Belted Kingfisher,42.29886,-123.760078,1
Belted Kingfisher,42.301134,-122.916837,1
Belted Kingfisher,42.305578,-124.4101745,2
Belted Kingfisher,42.3069194,-122.8669363,2
Belted Kingfisher,42.307586,-122.838162,9
Belted Kingfisher,42.3097327,-123.2197067,1
Belted Kingfisher,42.3107385,-122.8656734,1
Belted Kingfisher,42.3120057,-121.8028266,1
Belted Kingfisher,42.3138019,-121.9430994,1
Belted Kingfisher,42.3183107,-123.2644083,1
Belted Kingfisher,42.318372,-123.264286,1
Belted Kingfisher,42.319232,-122.8555584,2
Belted Kingfisher,42.3244233,-122.8445287,6
Belted Kingfisher,42.3380864,-123.33076,1
Belted Kingfisher,42.343011,-123.3288181,2
Belted Kingfisher,42.3436692,-123.3329487,1
Belted Kingfisher,42.3469384,-121.8264484,1
Belted Kingfisher,42.3511044,-123.3981487,1
Belted Kingfisher,42.3554123,-122.8790975,1
Belted Kingfisher,42.355589,-123.409552,2
Belted Kingfisher,42.3579461,-124.3895406,12
Belted Kingfisher,42.3581232,-124.3863916,1
Belted Kingfisher,42.358907,-121.823341,1
Belted Kingfisher,42.3593548,-123.3679081,1
Belted Kingfisher,42.3626229,-122.9473356,3
Belted Kingfisher,42.367317,-121.819814,1
Belted Kingfisher,42.3692367,-122.8908648,13
Belted Kingfisher,42.369309,-122.890989,2
Belted Kingfisher,42.371789,-122.894446,2
Belted Kingfisher,42.37275,-122.895555,1
Belted Kingfisher,42.3730029,-122.8933239,1
Belted Kingfisher,42.3735895,-120.9680021,3
